sample_id,depth,prime_An,prime_Bn,doubly_prime,mean_ratio,min_ratio,overflow_depth
7882,68,5,10,1,175.141296,12.691667,68
7883,75,4,2,0,149.106888,20.115816,75
7884,70,5,3,0,178.892029,29.469137,70
7885,83,7,8,1,162.642944,12.691667,83
7886,68,8,6,1,179.728699,41.552361,68
7887,76,10,7,3,174.453491,12.691667,76
7888,75,6,8,2,149.238449,20.115816,75
7889,85,5,6,2,169.794266,12.691667,85
7890,91,7,10,4,147.923660,11.155773,91
7891,75,3,7,0,186.742981,54.791901,75
7892,73,7,3,0,178.498520,46.964748,73
7893,72,4,3,0,169.606247,43.905952,72
7894,74,5,2,0,153.747345,38.298103,74
7895,73,4,6,0,168.940063,29.469137,73
7896,65,3,3,1,187.391144,12.011325,65
7897,76,5,6,1,155.951996,20.115816,76
7898,80,9,9,3,148.161591,12.691667,80
7899,70,10,3,0,167.088974,17.681482,70
7900,83,7,6,1,151.113419,9.634301,83
7901,72,4,7,1,169.511978,35.630013,72
7902,105,7,11,2,130.385315,20.115816,105
7903,80,3,5,1,159.179581,19.037500,80
7904,84,5,10,1,144.444916,12.011325,84
7905,81,8,8,3,180.185593,12.691667,81
7906,66,4,4,1,205.433167,20.115816,66
7907,84,5,10,2,155.420883,20.115816,84
7908,94,14,4,0,130.419662,9.008494,94
7909,77,5,7,1,160.122711,19.037500,77
7910,92,7,10,2,142.754425,14.278125,92
7911,82,8,7,2,152.195923,11.155773,82
7912,73,6,3,2,196.609726,17.681482,73
7913,74,5,6,1,178.978165,12.691667,74
7914,87,5,4,0,154.332214,38.592636,87
7915,78,8,7,1,171.497574,12.011325,78
7916,60,2,2,0,257.259338,62.572441,60
7917,71,6,2,1,148.657852,32.618572,71
7918,71,5,3,0,174.801346,49.095844,71
7919,77,7,6,2,151.946747,20.115816,77
7920,49,3,4,0,265.794220,12.691667,49
7921,85,8,4,0,170.503143,43.905952,85
7922,81,7,7,2,165.275513,12.691667,81
7923,69,4,8,1,187.739899,20.115816,69
7924,59,2,3,1,190.411224,20.115816,59
7925,67,6,8,2,162.414688,12.011325,67
7926,67,6,9,0,178.354889,33.720055,67
7927,69,2,8,1,180.830856,17.681482,69
7928,86,6,9,0,141.657211,10.349608,86
7929,88,5,6,1,156.329681,33.720055,88
7930,74,6,6,2,147.734802,7.554974,74
7931,70,6,7,1,173.595596,11.155773,70
7932,82,6,7,1,159.387955,25.902905,82
7933,79,9,3,1,146.893326,19.037500,79
7934,75,6,8,1,181.031158,29.469137,75
7935,79,9,5,1,161.372116,12.691667,79
7936,71,9,7,3,141.999207,9.634301,71
7937,89,8,12,1,137.609894,25.902905,89
7938,84,7,6,1,158.132370,29.270636,84
7939,71,6,5,2,157.647858,10.349608,71
7940,65,4,4,1,189.666809,20.115816,65
7941,81,5,7,3,140.440109,11.155773,81
7942,68,7,9,2,158.384079,20.115816,68
7943,69,2,7,1,201.981644,77.770287,69
7944,69,7,4,2,173.102158,33.720055,69
7945,67,3,6,0,181.393280,27.889433,67
7946,72,4,9,1,180.649796,19.037500,72
7947,82,6,8,2,139.827103,12.691667,82
7948,72,5,3,1,166.416687,33.720055,72
7949,69,4,5,0,168.403061,41.480091,69
7950,67,5,6,1,191.406525,43.905952,67
7951,79,4,8,0,172.385376,12.691667,79
7952,83,6,9,0,143.408630,13.410544,83
7953,79,5,3,0,165.456161,35.630013,79
7954,81,8,8,2,136.418060,10.349608,81
7955,92,7,10,1,127.656204,11.155773,92
7956,75,6,5,3,164.034988,12.691667,75
7957,77,5,8,1,178.227448,20.115816,77
7958,76,9,6,2,146.328766,12.011325,76
7959,71,3,1,0,170.767258,27.889433,71
7960,73,4,6,1,163.361496,27.889433,73
7961,75,6,4,1,173.152191,38.592636,75
7962,68,2,9,1,173.337753,12.011325,68
7963,77,9,6,1,135.365250,12.691667,77
7964,69,4,9,0,147.544815,12.691667,69
7965,77,3,6,1,147.699677,11.155773,77
7966,65,4,2,0,178.401443,17.681482,65
7967,75,7,5,2,162.921219,12.691667,75
7968,66,5,4,0,214.782013,29.469137,66
7969,71,8,9,2,156.153427,12.011325,71
7970,72,5,9,2,139.182098,12.691667,72
7971,72,4,14,1,175.128860,20.115816,72
7972,67,4,8,0,182.563065,27.889433,67
7973,83,8,8,2,162.835373,12.691667,83
7974,81,11,8,1,155.014465,29.469137,81
7975,78,3,4,0,178.137543,43.905952,78
7976,76,8,6,2,165.233658,20.115816,76
7977,87,13,7,2,163.107574,35.630013,87
7978,80,1,5,1,161.054977,12.011325,80
7979,81,11,7,2,152.123734,19.037500,81
7980,80,7,6,3,153.569077,20.115816,80
7981,69,6,6,1,171.881927,12.691667,69
7982,80,7,8,3,152.444382,19.037500,80
7983,74,0,6,0,171.454910,35.630013,74
7984,86,11,9,2,133.903244,12.691667,86
7985,56,6,7,2,171.986938,12.691667,56
7986,72,3,6,0,179.525528,11.155773,72
7987,72,6,4,0,157.030914,20.115816,72
7988,67,7,2,1,177.125092,29.469137,67
7989,85,6,9,1,145.169052,12.691667,85
7990,64,8,8,2,155.234680,10.349608,64
7991,73,8,5,2,200.978058,12.691667,73
7992,70,6,7,0,175.575211,20.115816,70
7993,76,4,2,0,159.830078,29.055025,76
7994,68,5,7,1,162.707520,16.403742,68
7995,72,6,8,1,170.140778,10.349608,72
7996,87,5,4,0,154.994110,12.691667,87
7997,75,6,6,1,156.818832,12.691667,75
7998,72,1,5,1,178.423203,66.116646,72
7999,64,3,2,0,208.176819,54.467693,64
8000,82,9,7,2,145.505600,17.681482,82
8001,84,5,6,2,153.696045,12.011325,84
8002,67,8,7,3,178.146606,20.115816,67
8003,74,5,3,0,159.550415,12.691667,74
8004,71,6,8,2,178.391876,17.681482,71
8005,80,0,4,0,186.027344,54.599075,80
8006,88,4,6,0,141.783783,12.691667,88
8007,77,4,4,0,162.220642,46.636578,77
8008,69,4,2,0,174.950424,33.720055,69
8009,72,9,6,1,172.689438,12.011325,72
8010,77,8,7,1,155.001236,47.730217,77
8011,66,3,4,1,205.385742,27.889433,66
8012,78,4,5,0,148.674011,19.646091,78
8013,82,2,11,0,160.349762,27.889433,82
8014,85,6,7,1,154.387665,12.691667,85
8015,87,6,11,1,172.300461,20.115816,87
8016,78,6,4,0,175.813812,29.055025,78
8017,69,7,5,2,194.359879,12.011325,69
8018,73,1,4,0,160.423569,19.037500,73
8019,68,8,7,3,164.064407,20.115816,68
8020,78,9,5,1,156.662781,12.011325,78
8021,63,6,8,2,188.486481,12.011325,63
8022,71,4,4,2,143.320297,11.155773,71
8023,80,9,10,2,142.423111,12.691667,80
8024,68,1,2,0,183.048920,12.691667,68
8025,78,6,6,2,168.752502,12.691667,78
8026,90,9,13,3,144.151627,11.155773,90
8027,81,4,6,1,141.686066,12.691667,81
8028,70,3,4,0,191.136551,29.469137,70
8029,67,4,3,0,183.531250,47.730217,67
8030,81,6,2,0,159.114304,49.075916,81
8031,65,8,5,2,189.372971,11.155773,65
8032,74,3,5,1,156.598785,18.529339,74
8033,76,6,6,0,143.710892,20.115816,76
8034,82,11,7,2,172.908707,20.115816,82
8035,87,10,7,2,159.892212,12.691667,87
8036,75,5,5,1,155.480331,19.037500,75
8037,70,4,3,1,192.156448,17.681482,70
8038,77,7,6,0,152.927505,12.691667,77
8039,75,4,8,0,151.451355,19.037500,75
8040,88,10,4,2,140.814651,20.115816,88
8041,78,8,6,1,159.592590,12.691667,78
8042,71,5,7,2,188.210663,29.469137,71
8043,69,9,4,0,193.119843,29.055025,69
8044,75,6,6,1,151.049667,27.889433,75
8045,67,5,7,1,162.157410,12.691667,67
8046,93,7,6,1,160.225357,33.329205,93
8047,74,8,6,2,175.627625,16.403742,74
8048,84,7,9,1,150.076172,12.691667,84
8049,68,4,5,1,200.801498,33.720055,68
8050,80,3,7,0,164.332108,29.469137,80
8051,80,2,5,0,184.181961,41.281269,80
8052,91,8,9,1,142.879730,12.691667,91
8053,66,4,6,0,199.542084,12.691667,66
8054,80,9,9,3,147.814865,12.691667,80
8055,68,8,5,0,159.759171,27.889433,68
8056,74,8,2,0,179.820496,12.691667,74
8057,70,3,5,0,170.145386,35.630013,70
8058,76,6,4,1,176.174469,35.630013,76
8059,79,4,7,1,165.137405,16.403742,79
8060,87,8,6,0,149.875961,10.349608,87
8061,77,6,10,2,159.760910,12.011325,77
8062,83,1,5,0,171.622406,35.630013,83
8063,68,2,4,0,197.038528,29.469137,68
8064,63,7,4,1,208.662659,20.115816,63
8065,71,7,8,2,176.953781,20.115816,71
8066,78,5,7,1,147.854202,12.691667,78
8067,74,7,5,1,172.168625,31.318216,74
8068,72,8,7,3,150.799911,12.011325,72
8069,92,5,4,1,161.736618,29.469137,92
8070,64,10,5,1,147.678101,20.115816,64
8071,66,6,5,1,180.881851,20.115816,66
8072,82,5,8,2,159.831268,12.011325,82
8073,78,1,7,0,141.011261,20.115816,78
8074,72,7,5,0,162.515488,31.318216,72
8075,75,4,4,1,157.733780,29.055025,75
8076,66,7,8,2,179.430405,20.115816,66
8077,76,9,7,2,140.204971,12.691667,76
8078,67,2,3,0,190.784103,20.115816,67
8079,72,5,3,0,166.800949,42.969055,72
8080,83,7,9,0,138.182343,12.691667,83
8081,76,8,3,1,144.051437,12.011325,76
8082,73,5,7,1,166.131393,29.530071,73
8083,77,4,4,0,154.811035,29.469137,77
8084,80,8,5,2,161.345200,20.115816,80
8085,71,10,5,2,169.872116,12.691667,71
8086,70,4,3,0,184.219833,41.552361,70
8087,72,8,8,2,151.993805,11.155773,72
8088,71,5,5,0,165.654938,12.691667,71
8089,80,4,4,1,164.674500,11.155773,80
8090,72,9,6,2,130.850677,11.155773,72
8091,73,8,5,2,177.062668,20.115816,73
8092,80,4,8,1,156.938797,20.115816,80
8093,75,7,7,1,176.045029,12.011325,75
8094,77,5,2,0,171.601501,17.681482,77
8095,78,10,9,1,151.164566,25.902905,78
8096,83,11,8,1,150.933365,15.270006,83
8097,74,7,7,0,163.342514,12.691667,74
8098,83,4,5,0,147.853424,27.606789,83
8099,72,3,4,0,170.460083,20.115816,72
8100,62,8,5,0,165.786652,20.115816,62
8101,77,3,8,1,167.744125,19.037500,77
8102,63,1,4,0,187.517395,43.905952,63
8103,66,4,3,0,186.901077,20.115816,66
8104,80,5,9,2,137.805038,9.008494,80
8105,69,5,6,0,176.996262,33.329205,69
8106,79,8,2,0,159.546265,20.115816,79
8107,68,6,4,0,173.005997,25.902905,68
8108,76,6,3,1,171.821701,35.630013,76
8109,66,1,3,0,205.916458,72.696861,66
8110,67,6,6,0,197.239166,20.115816,67
8111,78,5,3,0,163.181412,20.115816,78
8112,74,10,7,1,151.074371,12.011325,74
8113,69,4,3,0,184.285950,29.469137,69
8114,81,7,4,0,159.638947,12.691667,81
8115,80,5,4,0,169.351044,20.115816,80
8116,83,9,6,2,153.994415,29.469137,83
8117,70,3,8,0,164.049057,20.115816,70
8118,81,8,6,3,156.579529,12.691667,81
8119,88,8,9,2,153.948746,25.902905,88
8120,64,4,6,1,186.808746,20.115816,64
8121,72,7,7,0,188.595032,33.720055,72
8122,69,5,3,0,168.283249,42.326199,69
8123,73,4,3,1,170.291504,19.037500,73
8124,89,6,7,2,148.140167,20.115816,89
8125,71,5,2,0,181.499695,20.115816,71
8126,85,6,10,2,137.087677,20.115816,85
8127,76,4,9,1,151.479294,20.115816,76
8128,63,6,6,1,200.795334,27.889433,63
8129,92,9,9,2,140.418732,12.691667,92
8130,89,6,7,2,138.888489,11.155773,89
8131,61,6,3,2,177.656647,12.691667,61
8132,72,5,2,0,180.934006,38.592636,72
8133,76,6,7,1,140.299850,20.115816,76
8134,73,8,8,3,145.724487,12.691667,73
8135,73,7,9,2,174.002075,12.691667,73
8136,83,7,9,2,144.577515,11.155773,83
8137,67,4,5,0,189.271225,43.581356,67
8138,73,3,5,1,158.089935,12.691667,73
8139,88,3,10,1,159.829056,43.905952,88
8140,79,6,6,2,155.761368,43.905952,79
8141,78,4,7,1,156.016266,11.155773,78
8142,79,5,9,1,155.944061,12.691667,79
8143,71,5,3,0,189.025696,74.593086,71
8144,86,6,5,1,156.397049,12.691667,86
8145,74,5,6,3,155.785019,12.691667,74
8146,78,3,4,1,179.671204,27.889433,78
8147,73,5,5,2,150.837646,12.691667,73
8148,77,6,8,1,162.788727,27.046902,77
8149,90,7,2,0,150.813858,29.469137,90
8150,73,2,11,0,161.755203,20.115816,73
8151,79,7,6,1,161.103439,31.164268,79
8152,80,9,2,0,157.340744,12.691667,80
8153,75,3,6,1,150.604843,49.095844,75
8154,74,9,5,2,178.122589,20.115816,74
8155,85,7,4,0,165.451767,29.469137,85
8156,84,8,6,1,158.300842,12.691667,84
8157,79,7,3,1,175.019867,29.055025,79
8158,82,4,3,0,152.163116,12.691667,82
8159,75,5,6,1,169.424820,17.681482,75
8160,73,7,9,2,179.619690,12.011325,73
8161,80,6,6,0,163.405533,35.630013,80
8162,76,7,7,1,161.187302,12.011325,76
8163,64,7,3,0,196.461502,46.929329,64
8164,85,8,10,1,158.575912,12.691667,85
8165,81,10,8,1,148.425095,10.349608,81
8166,70,8,6,0,168.111618,38.298103,70
8167,73,6,5,2,181.685120,12.691667,73
8168,74,5,7,0,181.559814,27.889433,74
8169,77,4,3,1,159.514938,12.011325,77
8170,83,6,5,0,146.358902,12.691667,83
8171,85,4,7,0,139.053024,12.691667,85
8172,91,9,8,1,127.320511,12.691667,91
8173,75,2,3,0,175.979736,47.163219,75
8174,97,5,7,0,137.403915,25.902905,97
8175,76,6,4,2,161.796692,12.691667,76
8176,71,3,2,0,175.289093,57.610062,71
8177,78,6,4,1,156.896774,12.691667,78
8178,69,8,3,0,173.790146,20.115816,69
8179,65,3,5,0,191.807678,12.691667,65
8180,78,6,7,2,154.489349,12.691667,78
8181,84,9,11,4,142.558395,12.691667,84
8182,85,7,9,0,153.906342,19.037500,85
8183,64,6,5,1,170.409241,24.031046,64
8184,73,3,4,0,183.496353,33.720055,73
8185,81,7,10,2,138.054703,12.011325,81
8186,82,3,9,1,138.742279,16.403742,82
8187,87,5,8,1,142.919708,19.037500,87
8188,81,5,7,1,170.076202,44.447186,81
8189,64,4,6,1,195.256607,12.691667,64
8190,78,11,6,0,159.141510,20.115816,78
8191,79,5,8,1,143.181046,20.115816,79
8192,64,8,3,0,187.269592,35.630013,64
8193,78,8,3,1,163.957794,12.691667,78
8194,70,9,2,2,164.694870,12.011325,70
8195,67,5,5,0,158.026321,12.691667,67
8196,87,2,5,1,165.557648,41.552361,87
8197,81,6,11,1,155.767166,12.011325,81
8198,63,11,5,2,173.211914,12.691667,63
8199,66,6,6,1,172.947983,17.681482,66
8200,68,6,6,0,192.070084,12.691667,68
8201,74,7,6,1,143.414673,12.011325,74
8202,81,4,5,0,147.330597,33.899105,81
8203,79,5,5,1,161.727844,35.630013,79
8204,80,7,9,3,149.656876,20.115816,80
8205,72,9,4,1,150.393295,19.037500,72
8206,81,5,10,1,147.611771,19.037500,81
8207,91,5,4,1,157.919968,12.011325,91
8208,84,11,5,0,155.761276,12.691667,84
8209,91,6,5,0,156.468613,20.115816,91
8210,88,6,5,1,172.473068,48.310333,88
8211,86,5,7,0,139.870636,51.876717,86
8212,72,9,3,1,179.665283,20.115816,72
8213,66,6,6,2,171.305328,19.037500,66
8214,82,7,7,2,149.275314,12.691667,82
8215,65,4,7,3,185.116409,11.155773,65
8216,76,4,8,2,167.104706,17.681482,76
8217,79,6,4,1,153.106659,16.403742,79
8218,74,5,5,0,184.998840,29.469137,74
8219,76,7,6,0,169.986832,19.037500,76
8220,75,7,6,0,170.446045,12.691667,75
8221,77,5,4,1,183.881424,33.720055,77
8222,58,4,4,0,197.629547,46.817097,58
8223,64,9,4,2,189.716309,11.155773,64
8224,63,7,5,3,170.952560,29.469137,63
8225,71,4,8,2,165.872070,20.115816,71
8226,73,3,6,1,153.744568,20.115816,73
8227,67,6,9,1,158.049530,29.055025,67
8228,74,6,5,2,172.282608,20.115816,74
8229,77,5,8,2,142.826157,12.691667,77
8230,72,8,7,3,163.475815,20.115816,72
8231,93,5,11,0,151.286621,12.691667,93
8232,68,5,5,0,154.198425,12.691667,68
8233,79,9,7,0,178.470566,29.469137,79
8234,85,5,5,1,165.453873,20.115816,85
8235,78,5,6,1,169.931015,20.115816,78
8236,69,6,4,2,171.007828,12.011325,69
8237,82,3,6,0,155.633194,20.115816,82
8238,64,11,5,4,158.432846,11.155773,64
8239,89,9,9,2,131.433670,12.691667,89
8240,83,7,7,1,162.031754,11.155773,83
8241,93,6,5,0,143.865494,29.469137,93
8242,78,6,7,0,143.676331,12.691667,78
8243,80,4,11,2,146.603180,12.691667,80
8244,78,4,4,1,186.817505,29.469137,78
8245,87,6,9,1,143.672897,12.011325,87
8246,75,7,5,0,161.229279,12.011325,75
8247,76,9,8,2,175.165543,11.155773,76
8248,84,7,8,0,156.812271,12.011325,84
8249,80,4,8,0,163.745651,12.691667,80
8250,82,7,5,0,154.225586,12.691667,82
8251,74,5,2,1,189.344208,35.630013,74
8252,72,3,2,0,169.279541,27.606789,72
8253,66,7,5,1,180.764114,16.403742,66
8254,79,12,5,1,156.334503,14.278125,79
8255,71,5,9,1,157.373108,35.630013,71
8256,76,8,4,1,160.355499,12.691667,76
8257,88,5,7,3,132.869492,12.691667,88
8258,79,5,8,1,156.118912,16.403742,79
8259,70,1,6,0,180.637115,29.469137,70
8260,68,8,6,1,205.481094,54.333973,68
8261,83,10,6,1,139.933182,20.115816,83
8262,78,3,7,1,174.552872,41.552361,78
8263,67,7,4,1,179.415131,19.037500,67
8264,79,7,9,0,144.693558,12.691667,79
8265,83,11,7,1,154.530960,20.115816,83
8266,79,5,5,1,166.427795,20.115816,79
8267,75,6,6,0,164.589935,27.889433,75
8268,82,6,11,1,163.890762,12.691667,82
8269,87,4,4,0,168.286804,46.997993,87
8270,69,5,9,1,183.470261,29.055025,69
8271,94,7,7,2,134.070114,11.155773,94
8272,69,6,6,2,159.760559,12.011325,69
8273,66,7,8,1,183.887329,12.691667,66
8274,79,8,6,1,165.579269,12.691667,79
8275,67,4,4,0,200.851227,29.469137,67
8276,87,6,7,0,154.406540,25.902905,87
8277,69,4,4,0,159.546982,12.691667,69
8278,87,8,5,0,145.357056,19.037500,87
8279,80,5,9,1,143.569565,12.011325,80
8280,84,6,6,0,137.783051,23.655691,84
8281,74,8,6,3,161.283493,12.011325,74
8282,78,4,8,1,157.501205,20.115816,78
8283,67,5,3,0,180.023422,20.115816,67
8284,65,6,4,0,185.378342,10.349608,65
8285,75,2,6,1,169.320999,12.691667,75
8286,82,7,4,1,164.386261,29.469137,82
8287,80,7,7,3,170.869812,20.115816,80
8288,72,6,3,0,157.045029,19.037500,72
8289,87,7,6,1,147.628708,20.115816,87
8290,85,5,6,1,142.992188,12.691667,85
8291,76,6,6,2,160.141220,20.115816,76
8292,79,7,8,3,142.397522,12.011325,79
8293,69,1,4,0,161.456650,29.469137,69
8294,88,3,9,0,145.208603,19.037500,88
8295,70,10,7,3,185.371109,29.055025,70
8296,80,6,10,2,162.608795,17.681482,80
8297,81,4,3,0,157.347931,20.115816,81
8298,67,7,6,3,164.039139,29.469137,67
8299,72,6,4,0,198.533371,29.469137,72
8300,72,6,4,2,165.294739,12.691667,72
8301,71,7,6,1,183.946609,27.889433,71
8302,74,3,5,0,170.638809,29.469137,74
8303,78,4,7,0,144.081650,20.115816,78
8304,77,4,5,0,197.066650,33.720055,77
8305,75,7,5,1,154.411057,12.691667,75
8306,75,5,6,3,160.060989,12.691667,75
8307,75,6,5,1,191.196152,12.691667,75
8308,67,5,5,1,173.612885,24.031046,67
8309,85,9,7,3,155.367340,12.691667,85
8310,69,5,8,2,175.907379,10.349608,69
8311,80,6,5,0,159.449829,27.889433,80
8312,65,4,4,0,166.883636,25.290039,65
8313,94,8,6,0,148.564697,10.349608,94
8314,84,11,7,2,148.339813,12.011325,84
8315,79,11,6,3,144.642197,24.175173,79
8316,77,8,12,2,140.369308,12.691667,77
8317,69,8,8,2,170.861267,19.037500,69
8318,81,5,7,0,169.791153,20.115816,81
8319,80,6,6,0,148.278366,12.691667,80
8320,81,2,3,0,160.306595,29.469137,81
8321,89,6,6,1,134.423111,15.270006,89
8322,72,3,6,1,160.690262,29.055025,72
8323,93,6,6,1,162.063797,19.037500,93
8324,75,6,5,0,151.020050,29.270636,75
8325,71,6,7,1,154.640640,12.691667,71
8326,82,5,7,0,144.878067,12.691667,82
8327,81,7,8,0,140.678360,19.037500,81
8328,84,4,8,2,165.467117,12.691667,84
8329,69,3,4,1,198.164963,35.630013,69
8330,82,2,4,0,151.777832,48.263474,82
8331,74,4,6,1,160.000488,12.691667,74
8332,70,2,5,0,167.990234,12.691667,70
8333,85,6,6,0,156.759048,29.469137,85
8334,92,10,10,4,154.998642,12.691667,92
8335,73,8,2,0,161.749557,27.889433,73
8336,76,9,4,2,159.452850,12.691667,76
8337,73,7,6,0,163.745361,19.037500,73
8338,65,6,3,0,192.164200,55.448566,65
8339,71,8,4,1,179.231583,20.115816,71
8340,77,6,6,2,150.589188,12.691667,77
8341,79,7,10,2,152.635010,10.349608,79
8342,80,5,5,0,146.700562,17.681482,80
8343,75,6,3,0,162.695663,29.469137,75
8344,79,7,9,3,160.892807,20.115816,79
8345,74,5,6,0,177.262817,31.318216,74
8346,77,9,8,1,164.535965,12.011325,77
8347,67,4,8,0,180.421005,27.889433,67
8348,70,5,5,0,171.867401,11.155773,70
8349,77,5,7,0,194.673157,20.115816,77
8350,73,9,4,1,157.134201,20.115816,73
8351,87,8,5,1,142.909286,19.037500,87
8352,71,5,3,1,177.178619,35.630013,71
8353,76,8,7,0,163.486069,24.535952,76
8354,81,7,6,0,159.819717,27.751940,81
8355,77,6,7,0,165.345901,20.115816,77
8356,90,5,9,0,140.926025,12.691667,90
8357,74,8,2,0,149.201416,29.469137,74
8358,72,3,7,0,183.332458,12.011325,72
8359,64,5,5,3,200.889038,17.681482,64
8360,77,4,9,3,146.296371,12.011325,77
8361,72,8,9,1,153.467865,12.691667,72
8362,71,2,4,1,181.815521,20.115816,71
8363,68,11,4,0,204.850342,20.115816,68
8364,78,4,4,0,163.557068,12.691667,78
8365,68,3,4,0,200.184189,12.691667,68
8366,71,6,7,0,176.071060,35.630013,71
8367,76,5,6,0,152.473419,12.648241,76
8368,73,5,6,1,161.949295,16.403742,73
8369,71,5,4,0,177.435104,35.630013,71
8370,72,8,3,0,151.672012,12.691667,72
8371,71,7,4,0,192.259735,12.691667,71
8372,87,6,5,1,147.955154,41.552361,87
8373,87,4,4,1,143.742004,20.917076,87
8374,66,6,1,0,182.791534,36.821884,66
8375,77,8,6,2,137.178696,8.461111,77
8376,91,10,7,1,137.742859,15.270006,91
8377,77,5,5,1,154.541321,12.691667,77
8378,77,6,6,0,160.924042,14.278125,77
8379,73,5,5,1,155.896088,12.691667,73
8380,75,4,6,1,164.124512,44.281250,75
8381,77,2,5,0,165.520355,20.115816,77
8382,75,5,8,1,157.539368,12.011325,75
8383,66,7,3,1,184.681305,20.115816,66
8384,69,4,5,0,182.013992,35.630013,69
8385,69,5,4,1,184.384964,25.902905,69
8386,70,7,5,0,161.099960,24.031046,70
8387,85,9,7,2,147.240509,20.115816,85
8388,68,5,5,0,185.853210,12.691667,68
8389,73,5,9,0,170.935715,33.876934,73
8390,69,2,5,1,204.799500,29.469137,69
8391,65,4,5,1,180.300552,33.335388,65
8392,79,3,8,0,172.485657,51.273991,79
8393,78,4,6,0,181.893814,29.469137,78
8394,72,4,5,1,171.745056,20.115816,72
8395,89,8,12,2,150.791672,12.691667,89
8396,71,11,7,2,172.398071,12.011325,71
8397,76,10,4,2,189.805588,12.691667,76
8398,78,1,7,0,159.347488,27.950188,78
8399,82,2,7,1,137.424545,12.691667,82
8400,75,9,5,3,150.448120,20.115816,75
8401,67,5,2,0,192.092896,12.691667,67
8402,68,5,8,0,188.433029,41.281269,68
8403,83,4,4,2,166.430069,25.902905,83
8404,72,11,11,3,155.955780,10.349608,72
8405,87,5,6,1,152.858749,41.918007,87
8406,81,11,6,0,161.187958,27.889433,81
8407,76,6,8,2,171.284241,27.889433,76
8408,66,2,5,1,191.525665,27.889433,66
8409,71,6,6,0,160.234039,10.349608,71
8410,71,3,4,0,172.757599,29.469137,71
8411,78,6,5,1,158.026642,38.274361,78
8412,68,3,5,1,199.247498,35.630013,68
8413,66,8,7,2,167.272430,11.155773,66
8414,68,4,9,1,160.969238,9.634301,68
8415,85,3,8,0,153.662567,43.905952,85
8416,67,3,4,1,157.130280,29.055025,67
8417,75,5,7,0,166.192886,12.011325,75
8418,85,7,5,1,149.788742,12.691667,85
8419,90,8,7,1,139.985336,31.164268,90
8420,71,5,4,0,173.725983,20.115816,71
8421,74,6,4,0,161.910843,41.281269,74
8422,84,10,7,2,164.963486,12.691667,84
8423,71,9,4,1,168.720169,20.115816,71
8424,84,8,6,1,133.616394,12.691667,84
8425,76,6,4,0,149.059509,44.447186,76
8426,83,3,8,0,162.686859,20.115816,83
8427,83,4,7,1,143.973145,12.691667,83
8428,80,7,4,0,178.576797,20.115816,80
8429,75,5,5,0,165.518829,35.630013,75
8430,75,6,6,1,170.804367,12.691667,75
8431,62,7,2,0,150.850739,12.691667,62
8432,82,8,4,1,138.798050,12.691667,82
8433,67,4,3,1,169.276169,12.011325,67
8434,75,6,7,2,176.071915,33.720055,75
8435,69,3,2,0,168.967514,31.318216,69
8436,79,5,2,1,161.815109,20.115816,79
8437,71,7,8,3,159.514343,20.115816,71
8438,72,3,5,0,156.622925,12.011325,72
8439,77,7,9,3,161.362457,12.691667,77
8440,80,8,6,1,140.748550,20.115816,80
8441,77,2,6,0,167.299026,42.326199,77
8442,81,6,5,2,190.492355,20.115816,81
8443,76,6,9,1,160.138702,12.691667,76
8444,70,5,4,1,214.646912,62.877010,70
8445,90,8,8,1,149.232574,33.876934,90
8446,84,3,9,0,159.392914,20.115816,84
8447,82,5,6,1,173.141602,35.630013,82
8448,77,6,5,2,158.285416,12.691667,77
8449,66,6,5,1,169.300888,12.691667,66
8450,66,6,8,2,168.485474,12.691667,66
8451,65,5,3,0,204.819717,20.115816,65
8452,78,6,5,1,140.001328,12.691667,78
8453,64,4,8,0,170.835175,20.115816,64
8454,79,5,5,0,149.003937,34.584476,79
8455,80,7,9,2,140.650421,15.270006,80
8456,77,7,3,0,147.628510,17.681482,77
8457,72,3,4,0,186.803787,44.105701,72
8458,67,2,3,0,203.000641,54.482193,67
8459,66,5,8,1,180.727112,35.630013,66
8460,73,7,4,0,168.119904,19.037500,73
8461,69,6,3,1,145.431686,29.469137,69
8462,70,6,6,1,188.074265,46.964748,70
8463,69,4,4,1,177.017349,43.905952,69
8464,76,6,6,1,172.617401,12.691667,76
8465,74,4,4,1,157.545242,55.185253,74
8466,84,9,7,2,148.928772,10.349608,84
8467,60,3,4,1,203.595901,12.691667,60
8468,79,6,5,0,144.830048,12.691667,79
8469,62,4,4,2,171.532578,29.469137,62
8470,76,7,6,1,153.112213,26.135918,76
8471,76,8,7,2,160.962982,11.155773,76
8472,70,5,7,2,167.078308,10.349608,70
8473,72,5,9,1,186.610748,19.037500,72
8474,76,5,4,0,177.583466,12.691667,76
8475,85,8,10,2,146.672256,12.691667,85
8476,65,6,6,0,199.586502,12.691667,65
8477,81,12,9,1,154.767639,20.115816,81
8478,67,8,6,2,193.067230,12.691667,67
8479,80,6,1,1,173.149902,45.912231,80
8480,76,7,5,2,175.089371,43.905952,76
8481,72,6,2,0,201.014145,63.335327,72
8482,68,5,4,1,203.032516,45.709675,68
8483,69,3,2,0,159.791046,25.290039,69
8484,60,9,6,0,175.557785,12.011325,60
8485,96,12,12,3,142.296387,12.691667,96
8486,75,5,7,1,154.068115,12.691667,75
8487,82,9,7,3,155.939819,11.155773,82
