d,alpha,ratio,a1,a2,max_digit
43110,7381,0.17121318,5,1,5
43111,7366,0.17086127,5,1,5
43112,7377,0.17111245,5,1,5
43113,7376,0.17108529,5,1,5
43114,7367,0.17087257,5,1,5
43115,7366,0.17084541,5,1,5
43116,7367,0.17086464,5,1,5
43117,7371,0.17095345,5,1,5
43118,7369,0.17090310,5,1,5
43119,7366,0.17082956,5,1,5
43120,7377,0.17108071,5,1,5
43121,7366,0.17082164,5,1,5
43122,7373,0.17098001,5,1,5
43123,7368,0.17086010,5,1,5
43124,7373,0.17097208,5,1,5
43125,7367,0.17082899,5,1,5
43126,7403,0.17165979,5,1,5
43127,7368,0.17084425,5,1,5
43128,7379,0.17109534,5,1,5
43129,7371,0.17090589,5,1,5
43130,7371,0.17090192,5,1,5
43131,7382,0.17115300,5,1,5
43132,7371,0.17089400,5,1,5
43133,7368,0.17082049,5,1,5
43134,7381,0.17111791,5,1,5
43135,7374,0.17095166,5,1,5
43136,7375,0.17097088,5,1,5
43137,7376,0.17099010,5,1,5
43138,7371,0.17087023,5,1,5
43139,7371,0.17086627,5,1,5
43140,7403,0.17160408,5,1,5
43141,7373,0.17090471,5,1,5
43142,7377,0.17099346,5,1,5
43143,7378,0.17101268,5,1,5
43144,7407,0.17168088,5,1,5
43145,7372,0.17086569,5,1,5
43146,7387,0.17120938,5,1,5
43147,7379,0.17102000,5,1,5
43148,7377,0.17096969,5,1,5
43149,7373,0.17087302,5,1,5
43150,7427,0.17212051,5,1,5
43151,7372,0.17084193,5,1,5
43152,7391,0.17127827,5,1,5
43153,7383,0.17108892,5,1,5
43154,7375,0.17089957,5,1,5
43155,7372,0.17082609,5,1,5
43156,7373,0.17084531,5,1,5
43157,7378,0.17095720,5,1,5
43158,7373,0.17083739,5,1,5
43159,7376,0.17090294,5,1,5
43160,7377,0.17092215,5,1,5
43161,7376,0.17089502,5,1,5
43162,7373,0.17082156,5,1,5
43163,7385,0.17109561,5,1,5
43164,7375,0.17085998,5,1,5
43165,7376,0.17087918,5,1,5
43166,7387,0.17113006,5,1,5
43167,7382,0.17101026,5,1,5
43168,7409,0.17163176,5,1,5
43169,7375,0.17084019,5,1,5
43170,7387,0.17111420,5,1,5
43171,7378,0.17090176,5,1,5
43172,7387,0.17110627,5,1,5
43173,7375,0.17082436,5,1,5
43174,7375,0.17082040,5,1,5
43175,7377,0.17086277,5,1,5
43176,7379,0.17090513,5,1,5
43177,7378,0.17087801,5,1,5
43178,7383,0.17098986,5,1,5
43179,7376,0.17082378,5,1,5
43180,7411,0.17163038,5,1,5
43181,7377,0.17083903,5,1,5
43182,7385,0.17102033,5,1,5
43183,7391,0.17115532,5,1,5
43184,7377,0.17082716,5,1,5
43185,7396,0.17126317,5,1,5
43186,7383,0.17095818,5,1,5
43187,7378,0.17083845,5,1,5
43188,7385,0.17099657,5,1,5
43189,7384,0.17096946,5,1,5
43190,7379,0.17084973,5,1,5
43191,7378,0.17082263,5,1,5
43192,7379,0.17084182,5,1,5
43193,7392,0.17113884,5,1,5
43194,7415,0.17166736,5,1,5
43195,7381,0.17087626,5,1,5
43196,7381,0.17087230,5,1,5
43197,7379,0.17082205,5,1,5
43198,7385,0.17095699,5,1,5
43199,7380,0.17083729,5,1,5
43200,7391,0.17108796,5,1,5
43201,7380,0.17082938,5,1,5
43202,7381,0.17084857,5,1,5
43203,7381,0.17084462,5,1,5
43204,7381,0.17084066,5,1,5
43205,7381,0.17083671,5,1,5
43206,7397,0.17120307,5,1,5
43207,7383,0.17087509,5,1,5
43208,7383,0.17087113,5,1,5
43209,7381,0.17082089,5,1,5
43210,7397,0.17118723,5,1,5
43211,7382,0.17083613,5,1,5
43212,7385,0.17090160,5,1,5
43213,7382,0.17082822,5,1,5
43214,7401,0.17126394,5,1,5
43215,7394,0.17109800,5,1,5
43216,7389,0.17097834,5,1,5
43217,7386,0.17090497,5,1,5
43218,7387,0.17092415,5,1,5
43219,7390,0.17098961,5,1,5
43220,7383,0.17082369,5,1,5
43221,7387,0.17091229,5,1,5
43222,7385,0.17086206,5,1,5
43223,7385,0.17085811,5,1,5
43224,7391,0.17099297,5,1,5
43225,7402,0.17124349,5,1,5
43226,7463,0.17265072,5,1,5
43227,7388,0.17091170,5,1,5
43228,7385,0.17083835,5,1,5
43229,7397,0.17111199,5,1,5
43230,7537,0.17434652,5,1,5
43231,7385,0.17082649,5,1,5
43232,7389,0.17091506,5,1,5
43233,7387,0.17086485,5,1,5
43234,7393,0.17099968,5,1,5
43235,7394,0.17101885,5,1,5
43236,7393,0.17099177,5,1,5
43237,7387,0.17084904,5,1,5
43238,7435,0.17195522,5,1,5
43239,7388,0.17086427,5,1,5
43240,7393,0.17097595,5,1,5
43241,7389,0.17087949,5,1,5
43242,7399,0.17110679,5,1,5
43243,7406,0.17126471,5,1,5
43244,7387,0.17082139,5,1,5
43245,7396,0.17102555,5,1,5
43246,7393,0.17095223,5,1,5
43247,7391,0.17090203,5,1,5
43248,7435,0.17191546,5,1,5
43249,7388,0.17082476,5,1,5
43250,7389,0.17084393,5,1,5
43251,7400,0.17109431,5,1,5
43252,7389,0.17083603,5,1,5
43253,7395,0.17097080,5,1,5
43254,7397,0.17101309,5,1,5
43255,7392,0.17089354,5,1,5
43256,7391,0.17086647,5,1,5
43257,7391,0.17086252,5,1,5
43258,7403,0.17113597,5,1,5
43259,7392,0.17087774,5,1,5
43260,7423,0.17159038,5,1,5
43261,7390,0.17082361,5,1,5
43262,7409,0.17125884,5,1,5
43263,7399,0.17102374,5,1,5
43264,7399,0.17101979,5,1,5
43265,7393,0.17087715,5,1,5
43266,7391,0.17082698,5,1,5
43267,7394,0.17089237,5,1,5
43268,7407,0.17118887,5,1,5
43269,7393,0.17086136,5,1,5
43270,7423,0.17155073,5,1,5
43271,7392,0.17083035,5,1,5
43272,7409,0.17121926,5,1,5
43273,7392,0.17082245,5,1,5
43274,7393,0.17084161,5,1,5
43275,7393,0.17083767,5,1,5
43276,7399,0.17097236,5,1,5
43277,7393,0.17082977,5,1,5
43278,7429,0.17165766,5,1,5
43279,7401,0.17100672,5,1,5
43280,7399,0.17095656,5,1,5
43281,7433,0.17173818,5,1,5
43282,7397,0.17090245,5,1,5
43283,7398,0.17092161,5,1,5
43284,7411,0.17121800,5,1,5
43285,7398,0.17091371,5,1,5
43286,7395,0.17084046,5,1,5
43287,7427,0.17157576,5,1,5
43288,7397,0.17087877,5,1,5
43289,7398,0.17089792,5,1,5
43290,7409,0.17114807,5,1,5
43291,7395,0.17082072,5,1,5
43292,7403,0.17100157,5,1,5
43293,7396,0.17083593,5,1,5
43294,7407,0.17108606,5,1,5
43295,7403,0.17098972,5,1,5
43296,7397,0.17084719,5,1,5
43297,7398,0.17086634,5,1,5
43298,7429,0.17157836,5,1,5
43299,7411,0.17115869,5,1,5
43300,7413,0.17120092,5,1,5
43301,7397,0.17082746,5,1,5
43302,7403,0.17096208,5,1,5
43303,7401,0.17091195,5,1,5
43304,7403,0.17095418,5,1,5
43305,7406,0.17101951,5,1,5
43306,7415,0.17122339,5,1,5
43307,7400,0.17087307,5,1,5
43308,7417,0.17126166,5,1,5
43309,7402,0.17091136,5,1,5
43310,7399,0.17083814,5,1,5
43311,7415,0.17120362,5,1,5
43312,7403,0.17092261,5,1,5
43313,7401,0.17087249,5,1,5
43314,7399,0.17082237,5,1,5
43315,7406,0.17098003,5,1,5
43316,7403,0.17090682,5,1,5
43317,7418,0.17124916,5,1,5
43318,7407,0.17099127,5,1,5
43319,7401,0.17084882,5,1,5
43320,7433,0.17158356,5,1,5
43321,7407,0.17097943,5,1,5
43322,7407,0.17097549,5,1,5
43323,7403,0.17087921,5,1,5
43324,7405,0.17092143,5,1,5
43325,7419,0.17124062,5,1,5
43326,7405,0.17091354,5,1,5
43327,7402,0.17084035,5,1,5
43328,7405,0.17090565,5,1,5
43329,7405,0.17090171,5,1,5
43330,7409,0.17099008,5,1,5
43331,7402,0.17082458,5,1,5
43332,7403,0.17084372,5,1,5
43333,7411,0.17102439,5,1,5
43334,7407,0.17092814,5,1,5
43335,7409,0.17097035,5,1,5
43336,7411,0.17101255,5,1,5
43337,7403,0.17082401,5,1,5
43338,7417,0.17114311,5,1,5
43339,7405,0.17086227,5,1,5
43340,7407,0.17090448,5,1,5
43341,7406,0.17087746,5,1,5
43342,7415,0.17108117,5,1,5
43343,7407,0.17089265,5,1,5
43344,7423,0.17125784,5,1,5
43345,7406,0.17086169,5,1,5
43346,7409,0.17092696,5,1,5
43347,7417,0.17110757,5,1,5
43348,7407,0.17087294,5,1,5
43349,7406,0.17084592,5,1,5
43350,7411,0.17095732,5,1,5
43351,7437,0.17155314,5,1,5
43352,7409,0.17090330,5,1,5
43353,7406,0.17083016,5,1,5
43354,7409,0.17089542,5,1,5
43355,7418,0.17109907,5,1,5
43356,7457,0.17199465,5,1,5
43357,7407,0.17083747,5,1,5
43358,7411,0.17092578,5,1,5
43359,7411,0.17092184,5,1,5
43360,7409,0.17087177,5,1,5
43361,7408,0.17084477,5,1,5
43362,7463,0.17210922,5,1,5
43363,7414,0.17097526,5,1,5
43364,7415,0.17099437,5,1,5
43365,7408,0.17082901,5,1,5
43366,7425,0.17121708,5,1,5
43367,7420,0.17109784,5,1,5
43368,7427,0.17125530,5,1,5
43369,7416,0.17099772,5,1,5
43370,7417,0.17101683,5,1,5
43371,7409,0.17082843,5,1,5
43372,7409,0.17082450,5,1,5
43373,7421,0.17109723,5,1,5
43374,7411,0.17086273,5,1,5
43375,7413,0.17090490,5,1,5
43376,7417,0.17099318,5,1,5
43377,7417,0.17098923,5,1,5
43378,7447,0.17167689,5,1,5
43379,7414,0.17091219,5,1,5
43380,7411,0.17083910,5,1,5
43381,7412,0.17085821,5,1,5
43382,7417,0.17096953,5,1,5
43383,7411,0.17082728,5,1,5
43384,7411,0.17082335,5,1,5
43385,7427,0.17118820,5,1,5
43386,7417,0.17095376,5,1,5
43387,7423,0.17108811,5,1,5
43388,7419,0.17099198,5,1,5
43389,7412,0.17082671,5,1,5
43390,7413,0.17084582,5,1,5
43391,7414,0.17086493,5,1,5
43392,7471,0.17217459,5,1,5
43393,7416,0.17090314,5,1,5
43394,7417,0.17092225,5,1,5
43395,7448,0.17163268,5,1,5
43396,7413,0.17082220,5,1,5
43397,7429,0.17118695,5,1,5
43398,7427,0.17113692,5,1,5
43399,7416,0.17087951,5,1,5
43400,7421,0.17099078,5,1,5
43401,7420,0.17096380,5,1,5
43402,7415,0.17084466,5,1,5
43403,7421,0.17097896,5,1,5
43404,7433,0.17125150,5,1,5
43405,7418,0.17090197,5,1,5
43406,7415,0.17082892,5,1,5
43407,7417,0.17087106,5,1,5
43408,7417,0.17086712,5,1,5
43409,7416,0.17084015,5,1,5
43410,7417,0.17085925,5,1,5
43411,7423,0.17099353,5,1,5
43412,7419,0.17089745,5,1,5
43413,7432,0.17119296,5,1,5
43414,7449,0.17158060,5,1,5
43415,7418,0.17086261,5,1,5
43416,7421,0.17092777,5,1,5
43417,7419,0.17087777,5,1,5
43418,7423,0.17096596,5,1,5
43419,7423,0.17096202,5,1,5
43420,7419,0.17086596,5,1,5
43421,7418,0.17083899,5,1,5
43422,7429,0.17108839,5,1,5
43423,7430,0.17110748,5,1,5
43424,7421,0.17089628,5,1,5
43425,7418,0.17082326,5,1,5
43426,7451,0.17157924,5,1,5
43427,7419,0.17083842,5,1,5
43428,7499,0.17267661,5,1,5
43429,7422,0.17089963,5,1,5
43430,7419,0.17082662,5,1,5
43431,7433,0.17114503,5,1,5
43432,7425,0.17095690,5,1,5
43433,7426,0.17097599,5,1,5
43434,7423,0.17090298,5,1,5
43435,7422,0.17087602,5,1,5
43436,7421,0.17084907,5,1,5
43437,7456,0.17165090,5,1,5
43438,7421,0.17084120,5,1,5
43439,7421,0.17083727,5,1,5
43440,7423,0.17087937,5,1,5
43441,7425,0.17092148,5,1,5
43442,7437,0.17119378,5,1,5
43443,7435,0.17114380,5,1,5
43444,7461,0.17173833,5,1,5
43445,7423,0.17085971,5,1,5
43446,7433,0.17108595,5,1,5
43447,7424,0.17087486,5,1,5
43448,7423,0.17084791,5,1,5
43449,7424,0.17086699,5,1,5
43450,7429,0.17097814,5,1,5
43451,7423,0.17083611,5,1,5
43452,7427,0.17092424,5,1,5
43453,7434,0.17108140,5,1,5
43454,7427,0.17091637,5,1,5
43455,7477,0.17206305,5,1,5
43456,7425,0.17086248,5,1,5
43457,7427,0.17090457,5,1,5
43458,7475,0.17200515,5,1,5
43459,7430,0.17096574,5,1,5
43460,7427,0.17089277,5,1,5
43461,7426,0.17086583,5,1,5
43462,7425,0.17083889,5,1,5
43463,7431,0.17097301,5,1,5
43464,7427,0.17087705,5,1,5
43465,7431,0.17096514,5,1,5
43466,7429,0.17091520,5,1,5
43467,7432,0.17098028,5,1,5
43468,7427,0.17086132,5,1,5
43469,7443,0.17122547,5,1,5
43470,7433,0.17099149,5,1,5
43471,7426,0.17082653,5,1,5
43472,7427,0.17084560,5,1,5
43473,7432,0.17095669,5,1,5
43474,7439,0.17111377,5,1,5
43475,7431,0.17092582,5,1,5
43476,7469,0.17179593,5,1,5
43477,7428,0.17084895,5,1,5
43478,7435,0.17100603,5,1,5
43479,7444,0.17120909,5,1,5
43480,7433,0.17095216,5,1,5
43481,7431,0.17090223,5,1,5
43482,7439,0.17108229,5,1,5
43483,7432,0.17091737,5,1,5
43484,7471,0.17181032,5,1,5
43485,7429,0.17084052,5,1,5
43486,7443,0.17115853,5,1,5
43487,7433,0.17092464,5,1,5
43488,7447,0.17124264,5,1,5
43489,7430,0.17084780,5,1,5
43490,7431,0.17086687,5,1,5
43491,7435,0.17095491,5,1,5
43492,7485,0.17210062,5,1,5
43493,7437,0.17099303,5,1,5
43494,7441,0.17108107,5,1,5
43495,7434,0.17091620,5,1,5
43496,7449,0.17125713,5,1,5
43497,7439,0.17102329,5,1,5
43498,7435,0.17092740,5,1,5
43499,7433,0.17087749,5,1,5
43500,7451,0.17128736,5,1,5
43501,7433,0.17086964,5,1,5
43502,7433,0.17086571,5,1,5
43503,7432,0.17083879,5,1,5
43504,7449,0.17122563,5,1,5
43505,7444,0.17110677,5,1,5
43506,7433,0.17085000,5,1,5
43507,7444,0.17109890,5,1,5
43508,7445,0.17111796,5,1,5
43509,7433,0.17083822,5,1,5
43510,7447,0.17115606,5,1,5
43511,7435,0.17087633,5,1,5
43512,7453,0.17128608,5,1,5
43513,7433,0.17082251,5,1,5
43514,7445,0.17109436,5,1,5
43515,7447,0.17113639,5,1,5
43516,7471,0.17168398,5,1,5
43517,7434,0.17082979,5,1,5
43518,7435,0.17084884,5,1,5
43519,7438,0.17091385,5,1,5
43520,7441,0.17097886,5,1,5
43521,7435,0.17083707,5,1,5
43522,7441,0.17097100,5,1,5
43523,7437,0.17087517,5,1,5
43524,7439,0.17091720,5,1,5
43525,7439,0.17091327,5,1,5
43526,7447,0.17109314,5,1,5
43527,7444,0.17102029,5,1,5
43528,7443,0.17099338,5,1,5
43529,7438,0.17087459,5,1,5
43530,7439,0.17089364,5,1,5
43531,7452,0.17118835,5,1,5
43532,7437,0.17083984,5,1,5
43533,7480,0.17182367,5,1,5
43534,7443,0.17096982,5,1,5
43535,7441,0.17091995,5,1,5
43536,7453,0.17119166,5,1,5
43537,7443,0.17095804,5,1,5
43538,7443,0.17095411,5,1,5
43539,7439,0.17085831,5,1,5
43540,7481,0.17181902,5,1,5
43541,7455,0.17121793,5,1,5
43542,7481,0.17181112,5,1,5
43543,7440,0.17086558,5,1,5
43544,7439,0.17083869,5,1,5
43545,7453,0.17115628,5,1,5
43546,7459,0.17129013,5,1,5
43547,7440,0.17084989,5,1,5
43548,7451,0.17109856,5,1,5
43549,7441,0.17086500,5,1,5
43550,7443,0.17090700,5,1,5
43551,7444,0.17092604,5,1,5
43552,7447,0.17099100,5,1,5
43553,7440,0.17082635,5,1,5
43554,7481,0.17176379,5,1,5
43555,7441,0.17084146,5,1,5
43556,7441,0.17083754,5,1,5
43557,7445,0.17092545,5,1,5
43558,7455,0.17115111,5,1,5
43559,7442,0.17084873,5,1,5
43560,7489,0.17192378,5,1,5
43561,7443,0.17086385,5,1,5
43562,7449,0.17099766,5,1,5
43563,7444,0.17087896,5,1,5
43564,7445,0.17089799,5,1,5
43565,7448,0.17096293,5,1,5
43566,7459,0.17121150,5,1,5
43567,7454,0.17109280,5,1,5
43568,7443,0.17083639,5,1,5
43569,7463,0.17129151,5,1,5
43570,7443,0.17082855,5,1,5
43571,7443,0.17082463,5,1,5
43572,7447,0.17091251,5,1,5
43573,7449,0.17095449,5,1,5
43574,7445,0.17085877,5,1,5
43575,7456,0.17110729,5,1,5
43576,7455,0.17108041,5,1,5
43577,7445,0.17084701,5,1,5
43578,7537,0.17295424,5,1,5
43579,7458,0.17113747,5,1,5
43580,7449,0.17092703,5,1,5
43581,7447,0.17087722,5,1,5
43582,7477,0.17156165,5,1,5
43583,7445,0.17082349,5,1,5
43584,7451,0.17095723,5,1,5
43585,7464,0.17125158,5,1,5
43586,7449,0.17090350,5,1,5
43587,7450,0.17092252,5,1,5
43588,7447,0.17084978,5,1,5
43589,7454,0.17100645,5,1,5
43590,7447,0.17084194,5,1,5
43591,7450,0.17090684,5,1,5
43592,7459,0.17110938,5,1,5
43593,7450,0.17089900,5,1,5
43594,7461,0.17114741,5,1,5
43595,7447,0.17082234,5,1,5
43596,7487,0.17173594,5,1,5
43597,7453,0.17095213,5,1,5
43598,7451,0.17090233,5,1,5
43599,7456,0.17101310,5,1,5
43600,7449,0.17084862,5,1,5
43601,7449,0.17084471,5,1,5
43602,7457,0.17102426,5,1,5
43603,7450,0.17085980,5,1,5
43604,7451,0.17087882,5,1,5
43605,7453,0.17092077,5,1,5
43606,7453,0.17091685,5,1,5
43607,7449,0.17082120,5,1,5
43608,7487,0.17168868,5,1,5
43609,7451,0.17085923,5,1,5
43610,7457,0.17099289,5,1,5
43611,7450,0.17082846,5,1,5
43612,7453,0.17089333,5,1,5
43613,7454,0.17091234,5,1,5
43614,7483,0.17157335,5,1,5
43615,7454,0.17090451,5,1,5
43616,7457,0.17096937,5,1,5
43617,7459,0.17101130,5,1,5
43618,7455,0.17091568,5,1,5
43619,7457,0.17095761,5,1,5
43620,7459,0.17099954,5,1,5
43621,7453,0.17085807,5,1,5
43622,7459,0.17099170,5,1,5
43623,7454,0.17087316,5,1,5
43624,7471,0.17125894,5,1,5
43625,7458,0.17095702,5,1,5
43626,7459,0.17097602,5,1,5
43627,7456,0.17090334,5,1,5
43628,7467,0.17115155,5,1,5
43629,7454,0.17084966,5,1,5
43630,7461,0.17100619,5,1,5
43631,7454,0.17084183,5,1,5
43632,7459,0.17095251,5,1,5
43633,7458,0.17092568,5,1,5
43634,7489,0.17163221,5,1,5
43635,7456,0.17087201,5,1,5
43636,7539,0.17277019,5,1,5
43637,7455,0.17084126,5,1,5
43638,7549,0.17299143,5,1,5
43639,7457,0.17087926,5,1,5
43640,7463,0.17101283,5,1,5
43641,7456,0.17084851,5,1,5
43642,7459,0.17091334,5,1,5
43643,7471,0.17118438,5,1,5
43644,7463,0.17099716,5,1,5
43645,7459,0.17090159,5,1,5
43646,7467,0.17108097,5,1,5
43647,7457,0.17084794,5,1,5
43648,7541,0.17276851,5,1,5
43649,7457,0.17084011,5,1,5
43650,7457,0.17083620,5,1,5
43651,7459,0.17087810,5,1,5
43652,7475,0.17124072,5,1,5
43653,7457,0.17082446,5,1,5
43654,7457,0.17082054,5,1,5
43655,7459,0.17086244,5,1,5
43656,7475,0.17122503,5,1,5
43657,7460,0.17087752,5,1,5
43658,7493,0.17162948,5,1,5
43659,7460,0.17086969,5,1,5
43660,7499,0.17175905,5,1,5
43661,7464,0.17095348,5,1,5
43662,7465,0.17097247,5,1,5
43663,7463,0.17092275,5,1,5
43664,7461,0.17087303,5,1,5
43665,7459,0.17082331,5,1,5
43666,7471,0.17109422,5,1,5
43667,7473,0.17113610,5,1,5
43668,7565,0.17323899,5,1,5
43669,7463,0.17089926,5,1,5
43670,7463,0.17089535,5,1,5
43671,7474,0.17114332,5,1,5
43672,7461,0.17084173,5,1,5
43673,7464,0.17090651,5,1,5
43674,7475,0.17115446,5,1,5
43675,7463,0.17087579,5,1,5
43676,7463,0.17087187,5,1,5
43677,7465,0.17091375,5,1,5
43678,7463,0.17086405,5,1,5
43679,7462,0.17083724,5,1,5
43680,7541,0.17264194,5,1,5
43681,7462,0.17082942,5,1,5
43682,7481,0.17126047,5,1,5
43683,7462,0.17082160,5,1,5
43684,7463,0.17084058,5,1,5
43685,7463,0.17083667,5,1,5
43686,7469,0.17097010,5,1,5
43687,7463,0.17082885,5,1,5
43688,7467,0.17091650,5,1,5
43689,7465,0.17086681,5,1,5
43690,7477,0.17113756,5,1,5
43691,7464,0.17083610,5,1,5
43692,7505,0.17177058,5,1,5
43693,7464,0.17082828,5,1,5
43694,7465,0.17084726,5,1,5
43695,7477,0.17111798,5,1,5
43696,7473,0.17102252,5,1,5
43697,7466,0.17085841,5,1,5
43698,7481,0.17119777,5,1,5
43699,7471,0.17096501,5,1,5
43700,7469,0.17091533,5,1,5
43701,7471,0.17095719,5,1,5
43702,7467,0.17086175,5,1,5
43703,7472,0.17097224,5,1,5
43704,7477,0.17108274,5,1,5
43705,7466,0.17082714,5,1,5
43706,7525,0.17217316,5,1,5
43707,7468,0.17086508,5,1,5
43708,7473,0.17097557,5,1,5
43709,7471,0.17092590,5,1,5
43710,7469,0.17087623,5,1,5
43711,7486,0.17126124,5,1,5
43712,7471,0.17091417,5,1,5
43713,7468,0.17084163,5,1,5
43714,7475,0.17099785,5,1,5
43715,7471,0.17090244,5,1,5
43716,7475,0.17099003,5,1,5
43717,7485,0.17121486,5,1,5
43718,7485,0.17121094,5,1,5
43719,7469,0.17084105,5,1,5
43720,7469,0.17083715,5,1,5
43721,7471,0.17087898,5,1,5
43722,7471,0.17087507,5,1,5
43723,7472,0.17089404,5,1,5
43724,7469,0.17082152,5,1,5
43725,7478,0.17102344,5,1,5
43726,7473,0.17090518,5,1,5
43727,7474,0.17092414,5,1,5
43728,7477,0.17098884,5,1,5
43729,7471,0.17084772,5,1,5
43730,7471,0.17084381,5,1,5
43731,7471,0.17083991,5,1,5
43732,7505,0.17161346,5,1,5
43733,7491,0.17128942,5,1,5
43734,7475,0.17091965,5,1,5
43735,7473,0.17087001,5,1,5
43736,7475,0.17091183,5,1,5
43737,7477,0.17095365,5,1,5
43738,7483,0.17108693,5,1,5
43739,7474,0.17087725,5,1,5
43740,7507,0.17162780,5,1,5
43741,7472,0.17082371,5,1,5
43742,7485,0.17111700,5,1,5
43743,7474,0.17086162,5,1,5
43744,7479,0.17097202,5,1,5
43745,7476,0.17089953,5,1,5
43746,7489,0.17119279,5,1,5
43747,7474,0.17084600,5,1,5
43748,7485,0.17109354,5,1,5
43749,7481,0.17099819,5,1,5
43750,7477,0.17090286,5,1,5
43751,7474,0.17083038,5,1,5
43752,7477,0.17089504,5,1,5
43753,7474,0.17082257,5,1,5
43754,7475,0.17084152,5,1,5
43755,7483,0.17102045,5,1,5
43756,7477,0.17087942,5,1,5
43757,7482,0.17098978,5,1,5
43758,7481,0.17096302,5,1,5
43759,7475,0.17082200,5,1,5
43760,7481,0.17095521,5,1,5
43761,7477,0.17085990,5,1,5
43762,7479,0.17090170,5,1,5
43763,7480,0.17092064,5,1,5
43764,7493,0.17121378,5,1,5
43765,7488,0.17109562,5,1,5
43766,7477,0.17084038,5,1,5
43767,7477,0.17083647,5,1,5
43768,7483,0.17096966,5,1,5
43769,7477,0.17082867,5,1,5
43770,7481,0.17091615,5,1,5
43771,7478,0.17084371,5,1,5
43772,7479,0.17086265,5,1,5
43773,7481,0.17090444,5,1,5
43774,7485,0.17099191,5,1,5
43775,7482,0.17091947,5,1,5
43776,7481,0.17089273,5,1,5
43777,7482,0.17091167,5,1,5
43778,7519,0.17175294,5,1,5
43779,7493,0.17115512,5,1,5
43780,7481,0.17087711,5,1,5
43781,7479,0.17082753,5,1,5
43782,7483,0.17091499,5,1,5
43783,7488,0.17102528,5,1,5
43784,7481,0.17086150,5,1,5
43785,7484,0.17092612,5,1,5
43786,7491,0.17108208,5,1,5
43787,7480,0.17082696,5,1,5
43788,7481,0.17084589,5,1,5
43789,7481,0.17084199,5,1,5
43790,7481,0.17083809,5,1,5
43791,7487,0.17097120,5,1,5
43792,7485,0.17092163,5,1,5
43793,7489,0.17100907,5,1,5
43794,7501,0.17127917,5,1,5
43795,7483,0.17086425,5,1,5
43796,7483,0.17086035,5,1,5
43797,7484,0.17087928,5,1,5
43798,7485,0.17089821,5,1,5
43799,7486,0.17091714,5,1,5
43800,7501,0.17125571,5,1,5
43801,7488,0.17095500,5,1,5
43802,7487,0.17092827,5,1,5
43803,7486,0.17090154,5,1,5
43804,7485,0.17087481,5,1,5
43805,7521,0.17169273,5,1,5
43806,7487,0.17091266,5,1,5
43807,7496,0.17111421,5,1,5
43808,7487,0.17090486,5,1,5
43809,7486,0.17087813,5,1,5
43810,7519,0.17162748,5,1,5
43811,7501,0.17121271,5,1,5
43812,7501,0.17120880,5,1,5
43813,7486,0.17086253,5,1,5
43814,7489,0.17092710,5,1,5
43815,7487,0.17087755,5,1,5
43816,7519,0.17160398,5,1,5
43817,7486,0.17084693,5,1,5
43818,7487,0.17086585,5,1,5
43819,7492,0.17097606,5,1,5
43820,7499,0.17113190,5,1,5
43821,7489,0.17089980,5,1,5
43822,7521,0.17162612,5,1,5
43823,7498,0.17109737,5,1,5
43824,7571,0.17275922,5,1,5
43825,7493,0.17097547,5,1,5
43826,7491,0.17092593,5,1,5
43827,7501,0.17115020,5,1,5
43828,7501,0.17114630,5,1,5
43829,7488,0.17084579,5,1,5
43830,7499,0.17109286,5,1,5
43831,7491,0.17090644,5,1,5
43832,7529,0.17176948,5,1,5
43833,7490,0.17087582,5,1,5
43834,7489,0.17084911,5,1,5
43835,7489,0.17084522,5,1,5
43836,7547,0.17216443,5,1,5
43837,7489,0.17083742,5,1,5
43838,7493,0.17092477,5,1,5
43839,7493,0.17092087,5,1,5
43840,7497,0.17100821,5,1,5
43841,7495,0.17095869,5,1,5
43842,7541,0.17200401,5,1,5
43843,7494,0.17092808,5,1,5
43844,7523,0.17158562,5,1,5
43845,7493,0.17089748,5,1,5
43846,7507,0.17121288,5,1,5
43847,7490,0.17082126,5,1,5
43848,7585,0.17298394,5,1,5
43849,7492,0.17085908,5,1,5
43850,7493,0.17087799,5,1,5
43851,7495,0.17091971,5,1,5
43852,7491,0.17082459,5,1,5
43853,7493,0.17086630,5,1,5
43854,7493,0.17086241,5,1,5
43855,7503,0.17108654,5,1,5
43856,7499,0.17099143,5,1,5
43857,7508,0.17119274,5,1,5
43858,7493,0.17084682,5,1,5
43859,7494,0.17086573,5,1,5
43860,7493,0.17083903,5,1,5
43861,7500,0.17099473,5,1,5
43862,7507,0.17115043,5,1,5
43863,7493,0.17082735,5,1,5
43864,7493,0.17082345,5,1,5
43865,7506,0.17111592,5,1,5
43866,7495,0.17086126,5,1,5
43867,7497,0.17090296,5,1,5
43868,7505,0.17108143,5,1,5
43869,7495,0.17084957,5,1,5
43870,7513,0.17125598,5,1,5
43871,7495,0.17084179,5,1,5
43872,7511,0.17120259,5,1,5
43873,7501,0.17097076,5,1,5
43874,7495,0.17083010,5,1,5
43875,7496,0.17084900,5,1,5
43876,7499,0.17091348,5,1,5
43877,7504,0.17102354,5,1,5
43878,7507,0.17108802,5,1,5
43879,7498,0.17087901,5,1,5
43880,7499,0.17089790,5,1,5
43881,7498,0.17087122,5,1,5
43882,7497,0.17084454,5,1,5
43883,7502,0.17095458,5,1,5
43884,7511,0.17115577,5,1,5
43885,7509,0.17110630,5,1,5
